"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Editorial: Cambios Necesarios en Legislación Minera","Todo aviso legislativo es susceptible de mejora, tal como ocurre con la ley general de minería. Actualmente, existen múltiples iniciativas parlamentarias destinadas a modificar partes específicas o la integridad completa de la norma. Está pendiente encontrar un equilibrio entre ajustes legítimos y mantener la competitividad económica nacional. Las modificaciones planteadas abordan temas tales como aumentar impuestos adicionales a las ganancias netas de las compañías mineras, proporcionar apoyo técnico a pequeñas explotaciones y definir términos precisos para obtener permisos sociales fundamentales para comenzar cualquier proyecto minero.","gestion",2019-08-21,"Editorial: Cambios Necesarios en Legislación Minera. Todo aviso legislativo es susceptible de mejora, tal como ocurre con la ley general de minería. Actualmente, existen múltiples iniciativas parlamentarias destinadas a modificar partes específicas o la integridad completa de la norma. Está pendiente encontrar un equilibrio entre ajustes legítimos y mantener la competitividad económica nacional. Las modificaciones planteadas abordan temas tales como aumentar impuestos adicionales a las ganancias netas de las compañías mineras, proporcionar apoyo técnico a pequeñas explotaciones y definir términos precisos para obtener permisos sociales fundamentales para comenzar cualquier proyecto minero.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",1,"-1","Unknown",0.0244,"747","formalizacion minera, formalizacion mineria, minera ministerio energia, minera ministerio, mineria informal",0.0338
"Formalización de Mineria Informal podría extenderse","El Decreto Supremo destinado a regularizar la actividad minera ilegal contempla extensiones temporales dependiendo de resultados futuros. Eduardo Salhuana sugiere que cualquier decisión final requerirá análisis exhaustivo antes de determinar prórrogas adicionales.","gestion",2013-08-28,"Formalización de Mineria Informal podría extenderse. El Decreto Supremo destinado a regularizar la actividad minera ilegal contempla extensiones temporales dependiendo de resultados futuros. Eduardo Salhuana sugiere que cualquier decisión final requerirá análisis exhaustivo antes de determinar prórrogas adicionales.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.3414,"-1","Unknown",0.0085,"747","formalizacion minera, formalizacion mineria, minera ministerio energia, minera ministerio, mineria informal",1
"Controversia en proyectos mineros divide opinión pública","Opiniones divididas surgen en relación a iniciativas mineras tales como Ta Mara, evidenciando divisiones dentro de grupos sociales respecto a impactos agrícolas versus oportunidades industriales. Algunos defensores argumentan compatibilidad técnica entre minería y agricultura, mientras que detractores señalan problemas inherentes a la sustentabilidad de tal equilibrio.","gestion",2015-02-26,"Controversia en proyectos mineros divide opinión pública. Opiniones divididas surgen en relación a iniciativas mineras tales como Ta Mara, evidenciando divisiones dentro de grupos sociales respecto a impactos agrícolas versus oportunidades industriales. Algunos defensores argumentan compatibilidad técnica entre minería y agricultura, mientras que detractores señalan problemas inherentes a la sustentabilidad de tal equilibrio.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.1971,"-1","Unknown",0.0121,"-1","Unknown",0.0062
"Afiliación laboral obligatoria genera debate","Controversia respecto a inclusión de trabajadores independientes en sistemas de jubilación.","gestion",2013-08-28,"Afiliación laboral obligatoria genera debate. Controversia respecto a inclusión de trabajadores independientes en sistemas de jubilación.","-1","Unknown",0.044,"471","informalidad laboral es, mercado laboral, oportunidades laborales, sector informal, informalidad laboral",1,"666","fondos pensiones afp, pensiones afp, fondos afp, sistema pensiones, sistema privado pensiones",0.2406
"Plazo Extendido Para Inscripción de Pequeños Mineros","El Presidente Román Valdivieso señala que el objetivo del proyecto es proporcionar tiempo adicional a los mineros interesados en regularizarse, facilitándoles la oportunidad de inscribirse, registrarse y iniciar un proceso completo de formalización dado el número significativo de participantes en sectores de pequeña minería y artesanías.","gestion",2018-03-08,"Plazo Extendido Para Inscripción de Pequeños Mineros. El Presidente Román Valdivieso señala que el objetivo del proyecto es proporcionar tiempo adicional a los mineros interesados en regularizarse, facilitándoles la oportunidad de inscribirse, registrarse y iniciar un proceso completo de formalización dado el número significativo de participantes en sectores de pequeña minería y artesanías.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.2326,"-1","Unknown",0.0284,"747","formalizacion minera, formalizacion mineria, minera ministerio energia, minera ministerio, mineria informal",0.2545
"Crece menos el interés por contratar más personal","Una pequeña mayoría de empresarios planea aumentar plantilla hacia fines de año, contrastando con quienes optan por no hacer cambios. Según datos recolectados, el 71% declara no tener intención de expandir equipos laborales en el último trimestre.","gestion",2018-11-06,"Crece menos el interés por contratar más personal. Una pequeña mayoría de empresarios planea aumentar plantilla hacia fines de año, contrastando con quienes optan por no hacer cambios. Según datos recolectados, el 71% declara no tener intención de expandir equipos laborales en el último trimestre.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.172,"-1","Unknown",0.0284,"682","crecimiento empleo, trabajadores lima, empleos formales, laboral lima, empleo formal",0.0069
"Resultados netos muestran pérdida de empleos","Entre enero y mayo de este año, se perdieron 32,862 empleos en sectores de exportación. Solo una equívota vinculada a la minera tradicional se perdieron 48,305 puestos de trabajo en los primeros cinco meses del año, según ADEX.","gestion",2019-07-18,"Resultados netos muestran pérdida de empleos. Entre enero y mayo de este año, se perdieron 32,862 empleos en sectores de exportación. Solo una equívota vinculada a la minera tradicional se perdieron 48,305 puestos de trabajo en los primeros cinco meses del año, según ADEX.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.1509,"-1","Unknown",0.092,"667","exportaciones peruanas, exportaciones agricolas, agroexportaciones, agroexportacion, exportaciones",0.0353
"Para qué discurso anti-minero no tome fuerza. Dice Expresidente de Confiep  Roque Benavides: Insta a que los empresarios salgan a defender la minería.","Invoca a que los empresarios den la cara. Los antimineristas tienen un discurso muy eficiente, seguramente nos ganan. Por eso, en lo que a mí respecta, yo salgo a hablar, invoco por supuesto a mis amigos empresarios, que tenemos que dar la cara. Parece que muchos no quieren dar la cara, señaló en entrevista radial. Además, advirtió que mantener el discurso ‘agricultura sí, mina no’ es absurdo. «Decir agua sí, mina no también es otro absurdo.»","gestion",2019-07-18,"Para qué discurso anti-minero no tome fuerza. Dice Expresidente de Confiep  Roque Benavides: Insta a que los empresarios salgan a defender la minería.. Invoca a que los empresarios den la cara. Los antimineristas tienen un discurso muy eficiente, seguramente nos ganan. Por eso, en lo que a mí respecta, yo salgo a hablar, invoco por supuesto a mis amigos empresarios, que tenemos que dar la cara. Parece que muchos no quieren dar la cara, señaló en entrevista radial. Además, advirtió que mantener el discurso ‘agricultura sí, mina no’ es absurdo. «Decir agua sí, mina no también es otro absurdo.»","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.2985,"-1","Unknown",0.0064,"-1","Unknown",0.0249
"Publicación Decisión Arbitral Potestativo","Desde el Ministerio de Trabajo se comunicará próximamente las decisiones arbitrarias junto con sus estadísticas correspondientes. Está programado facilitar información pública sobre estas decisiones segmentadas por diferentes sectores económicos.","gestion",2017-06-02,"Publicación Decisión Arbitral Potestativo. Desde el Ministerio de Trabajo se comunicará próximamente las decisiones arbitrarias junto con sus estadísticas correspondientes. Está programado facilitar información pública sobre estas decisiones segmentadas por diferentes sectores económicos.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.2682,"-1","Unknown",0.0324,"-1","Unknown",0.0225
"Seguridad Social y Feriado Largo Sector Pblico","Analiza el debate sobre la conveniencia de prolongar días festivos en el ámbito público, evaluando el balance entre descanso laboral extendido y productividad económica afectada por menor actividad diaria.","gestion",2013-07-01,"Seguridad Social y Feriado Largo Sector Pblico. Analiza el debate sobre la conveniencia de prolongar días festivos en el ámbito público, evaluando el balance entre descanso laboral extendido y productividad económica afectada por menor actividad diaria.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.2497,"442","reforma laboral, legislacion laboral, nacional trabajo, ministro trabajo, salario minimo",0.1829,"-1","Unknown",5e-04
"Editorial Palabra, palabra","Discute percepciones erróneas sobre los beneficios de la minería formal, comparando ejemplos positivos de otras regiones globales que prosperan gracias a una gestión responsable de sus recursos naturales.","gestion",2013-07-01,"Editorial Palabra, palabra. Discute percepciones erróneas sobre los beneficios de la minería formal, comparando ejemplos positivos de otras regiones globales que prosperan gracias a una gestión responsable de sus recursos naturales.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.1866,"-1","Unknown",0.0014,"-1","Unknown",0.0143
"Opinion Mineria Formal","Una reflexión sobre la minería informal versus la minería formal, destacando problemas económicos derivados de impuestos insuficientemente cobrados y falta de derechos laborales. Argumenta que países exitosos han construido economías sólidas basándose en industrias mineras responsables y sustentables.","gestion",2013-07-01,"Opinion Mineria Formal. Una reflexión sobre la minería informal versus la minería formal, destacando problemas económicos derivados de impuestos insuficientemente cobrados y falta de derechos laborales. Argumenta que países exitosos han construido economías sólidas basándose en industrias mineras responsables y sustentables.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.1897,"-1","Unknown",0.0233,"-1","Unknown",0.0163
